nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,south66,black,smsa,south,smsa66,wage,enroll,kww,iq,married,libcrd14,exper,region
1,1,12,28,9,8,88672,0,0,0,1,1,1,1,1,363,1,21,77,1,1,10,6
1,1,11,33,NA,NA,127041,0,0,0,1,1,1,1,1,654,0,23,NA,1,0,16,6
1,1,12,32,5,NA,127041,1,0,0,1,1,1,1,1,425,0,24,NA,1,0,14,6
1,1,12,31,NA,NA,134296,0,0,0,1,1,1,1,1,245,0,26,NA,4,0,13,6
1,1,11,25,NA,8,86498,0,0,0,1,1,1,1,1,250,0,21,NA,6,1,8,6
1,1,13,32,0,NA,370720,0,0,0,1,0,1,0,1,879,0,40,NA,1,0,13,6
1,1,12,26,6,6,88672,1,0,0,1,1,1,1,1,687,0,18,93,1,0,8,6
1,1,11,32,NA,NA,127041,0,0,0,1,1,1,1,1,402,0,26,NA,1,0,15,6
1,1,12,31,6,NA,134296,0,0,0,1,1,1,1,1,428,0,32,NA,4,0,13,6
1,1,13,24,10,12,372835,1,0,0,1,0,1,1,1,325,0,37,114,4,1,5,6
1,1,17,27,16,12,383527,1,0,0,1,0,1,1,1,725,0,40,103,5,0,4,6
1,1,12,25,3,8,89835,1,0,0,1,0,1,1,1,780,0,34,NA,1,1,7,6
0,1,14,27,NA,8,362750,0,1,0,1,1,1,1,1,264,0,38,NA,1,1,7,7
0,1,12,32,6,9,577458,1,0,0,1,1,1,1,1,450,0,43,92,4,1,14,7
0,1,14,27,8,8,88672,1,0,0,1,1,1,1,1,346,0,33,NA,4,1,7,7
0,1,13,24,6,3,86498,1,0,0,1,1,1,1,1,350,0,21,79,6,1,5,7
0,1,13,24,10,13,86498,1,0,0,1,1,1,1,1,400,0,24,NA,6,1,5,7
0,1,12,32,2,6,107097,1,0,0,1,0,1,1,1,980,0,34,92,1,1,14,7
0,1,12,29,NA,5,134296,0,1,0,1,1,1,1,1,385,0,36,NA,1,1,11,7
0,1,17,28,NA,11,88672,0,1,0,1,1,1,0,1,344,0,35,NA,6,1,5,7
0,1,16,25,7,9,86498,1,0,0,1,1,1,1,1,563,0,NA,99,6,1,3,7
0,1,7,29,12,12,144741,1,0,0,1,0,1,1,1,463,0,28,NA,1,1,16,7
0,1,12,28,NA,NA,104794,0,0,0,1,1,1,1,0,565,0,20,NA,6,0,10,7
0,1,12,27,5,9,104794,1,0,0,1,1,1,1,1,638,0,28,NA,1,1,9,7
0,1,10,30,NA,5,134296,0,1,0,1,1,1,1,1,462,0,29,NA,1,0,14,7
0,1,13,27,NA,NA,88672,0,0,0,1,1,1,1,1,670,1,35,99,1,1,8,7
0,1,13,24,NA,NA,86498,0,0,0,1,1,1,1,1,404,0,26,NA,6,1,5,7
0,1,17,25,11,9,86498,1,0,0,1,1,1,1,1,373,1,33,116,5,1,2,7
0,1,12,24,NA,NA,86498,0,0,0,1,1,1,1,1,230,0,20,NA,6,1,6,7
0,1,12,32,NA,NA,127041,0,0,0,1,1,1,1,1,558,0,40,NA,5,0,14,7
0,1,8,29,6,7,134296,1,0,0,1,1,1,1,1,300,0,18,NA,1,0,15,7
0,1,14,29,NA,12,501027,0,1,0,1,0,1,1,1,913,0,40,NA,1,1,9,7
0,1,18,27,12,8,383527,1,0,0,1,0,1,1,1,558,0,41,98,1,1,3,7
0,1,13,33,NA,12,370720,0,0,1,1,0,1,1,1,529,0,48,114,1,1,14,7
0,1,15,26,5,7,93751,1,0,0,1,0,1,1,1,330,0,45,NA,6,1,5,7
0,1,9,26,13,11,93751,1,0,0,1,0,1,1,1,375,0,28,NA,1,1,11,7
0,1,13,24,13,11,91137,1,0,0,1,0,1,1,1,615,0,25,NA,1,0,5,7
0,1,14,27,12,12,426142,1,0,0,1,0,0,1,1,721,0,34,119,1,1,7,5
0,1,16,25,12,12,414261,1,0,0,1,0,1,0,1,529,1,40,122,4,1,3,5
0,1,12,34,6,12,127041,1,0,0,1,1,1,1,1,859,0,42,77,1,0,16,5
0,1,14,27,16,11,88672,1,0,0,1,1,1,1,1,649,0,35,NA,1,1,7,5
0,1,10,24,16,11,86498,1,0,0,1,1,1,1,1,238,0,26,NA,1,1,8,5
0,1,12,34,8,6,150139,1,0,0,1,1,1,1,1,275,0,37,95,1,0,16,5
0,1,14,26,NA,13,88672,0,1,0,1,1,1,1,1,325,0,24,89,1,1,6,5
0,1,14,29,NA,16,134296,0,1,0,1,1,1,0,1,357,0,44,93,5,1,9,5
0,1,12,30,NA,10,134296,0,1,0,1,1,1,1,1,385,0,35,NA,1,0,12,5
0,1,14,24,12,15,372835,1,0,0,1,0,1,1,1,365,0,25,116,1,1,4,5
0,1,8,33,6,4,406024,1,0,0,1,0,1,1,1,800,0,30,NA,1,0,19,5
0,1,12,34,5,12,406024,1,0,0,1,0,1,1,1,482,0,37,110,1,1,16,5
0,1,17,29,12,8,493866,1,0,0,1,0,1,1,0,955,0,39,132,1,1,6,5
0,1,17,26,7,12,378045,1,0,0,1,0,1,1,1,462,0,32,103,1,0,3,5
0,1,16,28,2,8,378045,1,0,0,1,0,0,1,1,417,0,37,112,1,0,6,5
0,1,10,25,2,8,367506,1,0,0,1,0,1,1,1,290,0,23,NA,1,0,9,5
0,1,12,24,12,12,367506,0,0,1,1,0,1,1,1,240,0,36,NA,1,1,6,5
0,1,12,31,NA,NA,610498,0,0,0,1,1,1,1,1,829,0,30,NA,1,0,13,5
0,1,12,32,12,12,370720,1,0,0,1,0,1,1,1,361,0,42,99,1,1,14,5
0,1,16,28,11,12,383527,1,0,0,1,0,0,1,1,598,0,46,138,1,1,6,5
0,1,13,25,7,10,372835,1,0,0,1,0,1,1,1,750,1,29,93,1,1,6,5
0,1,16,25,12,11,353857,1,0,0,1,1,1,1,1,385,0,28,88,6,0,3,5
0,1,16,28,NA,10,88672,0,1,0,1,1,1,1,1,620,0,26,96,1,1,6,5
0,1,13,34,14,12,411911,1,0,0,1,0,1,1,1,641,0,45,106,1,1,15,5
0,1,16,26,12,9,88672,1,0,0,1,1,1,1,1,468,0,33,90,1,0,4,5
0,1,13,24,12,9,86498,1,0,0,1,1,1,1,1,385,1,29,NA,6,0,5,5
0,1,12,25,11,12,86498,1,0,0,1,1,1,1,1,462,0,25,93,1,0,7,5
0,1,12,27,14,10,378045,1,0,0,1,0,1,1,1,635,0,32,92,1,1,9,5
0,1,12,26,14,10,378045,1,0,0,1,0,0,0,1,400,0,22,101,1,1,8,5
0,1,13,27,12,10,420051,1,0,0,1,0,1,1,1,760,0,27,100,1,1,8,5
0,1,13,27,12,10,383527,1,0,0,1,0,1,1,1,560,1,35,91,1,1,8,5
0,1,12,34,3,NA,370720,1,0,0,1,0,1,1,1,1000,0,48,95,1,1,16,5
1,1,11,28,6,6,383527,1,0,0,1,0,1,1,1,425,0,24,71,1,0,11,7
1,1,12,30,NA,9,134296,0,1,0,1,1,1,1,1,411,0,28,89,1,0,12,7
1,1,11,25,NA,3,91137,0,1,0,1,0,1,1,1,179,0,12,67,1,1,8,7
1,1,18,32,14,12,370720,1,0,0,1,0,1,1,1,375,0,44,96,1,0,8,7
1,1,18,28,16,12,383527,1,0,0,1,0,1,1,1,1298,0,45,127,6,1,4,7
1,1,15,30,8,14,158714,1,0,0,1,1,1,0,1,476,0,40,NA,1,1,9,7
1,1,16,27,8,8,383527,1,0,0,1,0,1,1,1,775,0,43,114,6,1,5,7
1,1,12,27,10,10,383527,1,0,0,1,0,1,1,1,714,1,37,112,1,1,9,7
1,1,10,28,NA,9,88672,0,1,0,1,1,1,1,1,429,0,34,57,4,0,12,7
1,1,13,24,10,11,86498,0,0,1,1,1,1,1,1,435,0,26,NA,6,1,5,7
1,1,13,26,NA,7,93751,0,1,0,1,0,1,1,1,875,0,30,102,1,1,7,7
1,1,14,33,NA,11,127041,0,0,0,1,1,1,1,1,424,0,29,103,5,0,13,7
1,1,12,25,NA,11,86498,0,1,0,1,1,1,1,1,375,0,34,NA,6,0,7,7
1,1,12,25,NA,NA,86498,0,0,0,1,1,1,1,1,489,0,23,NA,1,0,7,7
1,1,15,24,12,7,86498,0,0,1,1,1,1,1,1,462,0,30,102,1,0,3,7
1,1,12,34,8,NA,577458,1,0,0,1,1,1,1,1,340,0,33,NA,1,0,16,7
1,1,12,30,NA,12,501027,0,0,1,1,0,1,1,1,581,0,45,NA,1,0,12,7
1,1,12,27,7,12,383527,1,0,0,1,0,1,1,1,515,0,34,88,1,1,9,7
1,1,12,25,7,12,372835,1,0,0,1,0,1,1,1,1053,0,32,88,1,1,7,7
1,1,12,30,10,11,610438,1,0,0,1,1,1,1,1,475,0,26,NA,1,1,12,7
1,1,18,32,14,9,370720,1,0,0,1,0,1,1,1,1502,0,53,132,1,1,8,7
1,1,15,33,12,14,411911,1,0,0,1,0,1,0,1,962,0,45,110,4,1,12,7
1,1,15,30,14,18,134296,1,0,0,1,1,1,1,1,230,0,32,90,4,1,9,7
1,1,18,29,14,18,134296,1,0,0,1,1,1,1,1,750,0,28,96,1,1,5,7
1,1,15,26,12,12,88672,1,0,0,1,1,1,1,1,225,0,29,83,1,0,5,7
1,1,13,26,12,NA,88672,0,0,0,1,1,1,1,1,331,0,32,86,1,1,7,7
1,1,11,26,NA,NA,88672,0,0,0,1,1,1,1,1,397,0,28,NA,1,0,9,7
1,1,10,34,10,NA,370720,1,0,0,1,0,1,1,1,750,0,45,94,1,1,18,5
1,1,12,25,8,12,372835,1,0,0,1,0,1,1,1,450,0,20,86,1,1,7,5
1,1,13,25,9,7,353857,1,0,0,1,1,1,1,1,865,0,40,110,1,1,6,5
1,1,8,24,9,10,91137,1,0,0,1,0,1,1,1,535,0,31,NA,6,1,10,5
1,1,16,27,12,8,383527,1,0,0,1,0,1,0,1,846,0,29,114,1,1,5,5
1,1,16,26,12,8,383527,1,0,0,1,0,1,0,1,759,0,39,130,6,1,4,5
1,1,16,24,12,8,372835,1,0,0,1,0,1,1,1,600,0,40,119,6,1,2,5
1,1,12,34,8,NA,370720,1,0,0,1,0,1,1,1,1030,0,26,94,1,1,16,5
1,1,14,32,10,8,411911,1,0,0,1,0,1,1,1,876,0,52,125,1,1,12,5
1,1,12,32,NA,NA,370720,0,0,0,1,0,1,1,1,568,0,44,100,1,0,14,5
1,1,16,25,14,14,372835,1,0,0,1,0,1,1,1,533,0,27,108,6,1,3,5
1,1,12,25,10,8,372835,0,0,1,1,0,1,1,1,481,0,38,NA,1,1,7,5
1,1,12,28,NA,11,88672,0,1,0,1,1,1,1,1,604,1,39,83,1,1,10,5
1,1,12,27,12,12,426142,0,0,1,1,0,1,1,1,657,0,32,86,1,1,9,5
1,1,12,31,NA,12,493866,1,0,0,1,0,1,1,1,625,0,36,101,1,0,13,5
1,1,12,29,NA,10,134296,1,0,0,1,1,1,1,1,280,0,16,70,1,1,11,5
1,1,10,28,8,7,378045,1,0,0,1,0,1,1,1,500,0,27,75,1,0,12,5
1,1,12,26,8,7,378045,1,0,0,1,0,1,1,1,535,1,24,105,1,0,8,5
1,1,10,26,NA,NA,378045,1,0,0,1,0,1,1,1,818,0,28,85,1,0,10,5
1,1,10,34,NA,NA,365421,1,0,0,1,0,1,1,1,624,0,33,NA,1,0,18,5
1,1,10,28,NA,9,378045,0,1,0,1,0,1,1,1,604,0,36,89,1,0,12,5
1,1,12,31,12,12,493866,1,0,0,1,0,1,0,1,505,0,25,80,1,1,13,5
1,1,12,30,12,12,556697,1,0,0,1,0,1,0,1,750,0,20,72,1,0,12,5
1,1,12,32,11,8,411911,1,0,0,1,0,1,0,1,721,0,43,NA,1,1,14,5
1,1,18,32,12,12,411911,1,0,0,1,0,1,0,1,674,0,56,115,1,1,8,5
1,1,16,33,17,12,370720,1,0,0,1,0,1,1,1,913,0,48,115,1,1,11,5
1,1,17,30,18,18,134296,1,0,0,1,1,1,1,0,879,1,40,102,1,1,7,5
1,1,12,26,8,13,88672,0,0,1,1,1,1,1,1,427,1,27,NA,1,1,8,5
1,1,8,24,12,12,86498,1,0,0,1,1,1,1,1,792,0,29,NA,1,1,10,5
1,1,14,29,10,10,134296,1,0,0,1,1,1,1,1,327,1,44,99,4,1,9,5
1,1,10,30,NA,NA,158714,0,0,0,1,1,1,1,1,313,0,39,NA,5,0,14,5
1,1,16,34,14,12,127041,1,0,0,1,1,1,0,1,786,0,34,NA,1,1,12,5
1,1,18,31,14,12,122473,1,0,0,1,0,1,0,1,337,0,40,107,1,1,7,5
1,1,10,30,NA,4,134296,0,1,0,1,1,1,1,1,385,0,27,66,6,1,14,5
1,1,16,27,8,8,88672,1,0,0,1,1,1,1,1,529,0,47,108,5,1,5,5
1,1,10,33,NA,NA,127041,0,0,0,1,1,0,1,1,429,0,37,NA,1,0,17,5
1,1,12,27,7,7,383527,1,0,0,1,0,0,0,1,984,0,36,94,2,0,9,5
1,1,12,34,3,8,370720,1,0,0,1,0,1,1,1,817,0,27,93,6,0,16,5
1,1,14,32,7,8,127041,1,0,0,1,1,1,1,1,745,0,NA,NA,1,0,12,5
1,1,10,24,4,0,86498,1,0,0,1,1,1,1,1,345,0,31,NA,6,1,8,5
1,1,14,34,NA,12,127041,1,0,0,1,1,1,1,1,554,1,43,NA,1,1,14,5
1,1,13,24,6,12,86498,1,0,0,1,1,1,1,1,263,0,28,85,6,1,5,5
1,1,18,32,16,16,150139,1,0,0,1,1,1,1,1,745,0,40,99,1,0,8,5
1,1,17,29,13,13,134296,1,0,0,1,1,1,1,0,673,0,42,NA,6,1,6,5
1,1,17,32,14,13,127041,1,0,0,1,1,1,1,1,721,0,36,86,5,1,9,5
1,1,13,30,NA,11,134296,0,1,0,1,1,1,1,1,438,0,34,NA,1,1,11,5
1,0,12,26,NA,12,88672,0,1,0,1,1,1,1,1,545,0,32,95,1,1,8,6
1,0,14,25,NA,12,86498,0,1,0,1,1,1,1,1,250,0,NA,114,6,1,5,6
1,0,14,27,NA,11,88672,0,1,0,1,1,1,1,1,624,0,NA,74,4,1,7,6
1,0,13,29,8,10,501027,1,0,0,1,0,1,1,1,400,0,36,NA,6,1,10,6
1,0,16,29,16,16,556697,1,0,0,1,0,1,1,1,577,0,46,128,1,1,7,6
1,0,16,25,18,18,353857,1,0,0,1,1,1,1,1,813,0,37,111,6,1,3,6
1,0,12,34,12,11,519712,1,0,0,1,1,1,1,1,625,0,38,101,4,1,16,6
1,0,14,26,12,11,362750,1,0,0,1,1,1,1,1,485,0,43,111,5,1,6,6
1,0,16,28,10,12,383527,1,0,0,1,0,1,1,1,841,0,42,92,6,1,6,6
1,0,16,27,10,12,383527,1,0,0,1,0,1,1,1,865,0,41,100,1,1,5,6
1,0,16,26,14,12,426142,1,0,0,1,0,1,1,1,325,0,48,123,1,1,4,6
1,0,14,26,9,10,88672,1,0,0,1,1,1,1,1,477,0,22,69,1,1,6,6
1,0,16,25,9,10,86498,1,0,0,1,1,1,1,1,250,0,30,79,1,1,3,6
1,0,12,24,10,9,91137,1,0,0,1,0,1,1,1,500,0,30,NA,6,1,6,6
0,0,13,25,8,10,372835,1,0,0,1,0,1,1,1,515,1,31,106,6,1,6,5
0,0,18,28,NA,5,383527,0,1,0,1,0,1,1,1,256,0,27,106,6,1,4,5
0,0,13,24,NA,5,372835,0,1,0,1,0,1,1,1,718,0,40,115,6,1,5,5
0,0,18,30,17,13,501027,1,0,0,1,0,1,0,0,796,0,42,NA,1,1,6,5
0,0,12,25,10,12,367506,1,0,0,1,0,1,1,1,750,0,31,108,1,0,7,5
0,0,12,24,10,11,86498,1,0,0,1,1,1,1,1,419,0,26,NA,4,0,6,5
0,0,12,26,NA,NA,88672,0,0,0,1,1,1,1,1,431,0,22,69,1,0,8,5
0,0,12,25,NA,NA,86498,1,0,0,1,1,1,0,1,425,0,27,86,1,0,7,5
0,0,12,31,10,11,134296,1,0,0,1,1,1,1,1,220,0,29,76,6,1,13,5
0,0,13,29,9,9,134296,1,0,0,1,1,1,1,1,685,1,40,115,1,1,10,5
0,0,15,34,14,12,365421,1,0,0,1,0,1,1,1,500,0,44,104,1,0,13,5
0,0,16,26,10,12,383527,1,0,0,1,0,1,1,1,551,0,37,115,6,0,4,5
0,0,11,25,12,12,372835,1,0,0,1,0,1,1,1,700,0,26,93,1,0,8,5
0,1,12,32,8,8,411911,1,0,0,1,0,1,1,1,707,0,39,91,1,1,14,6
1,1,17,28,18,14,383527,1,0,0,1,0,1,1,1,523,0,38,125,1,1,5,7
1,1,12,24,0,3,372835,1,0,0,1,0,1,1,1,433,0,26,NA,1,0,6,7
1,1,14,25,5,4,372835,1,0,0,1,0,1,1,1,462,1,22,89,1,1,5,7
1,1,12,24,5,4,372835,1,0,0,1,0,1,1,1,397,0,16,NA,1,1,6,7
1,1,15,26,9,5,383527,1,0,0,1,0,1,1,1,400,1,26,92,1,1,5,7
1,1,18,28,14,8,383527,1,0,0,1,0,1,0,1,872,0,28,127,4,1,4,7
1,1,12,26,7,10,383527,1,0,0,1,0,1,1,1,378,0,38,80,1,1,8,7
1,1,12,27,5,8,383527,1,0,0,1,0,1,1,1,364,0,24,NA,1,1,9,7
1,1,15,31,12,10,501027,1,0,0,1,0,1,1,1,962,0,44,NA,1,1,10,7
1,1,15,30,12,15,501027,1,0,0,1,0,1,1,1,801,0,36,112,4,1,9,7
1,1,5,32,0,4,730842,1,0,0,1,0,1,1,1,400,0,12,NA,1,0,21,7
1,1,13,29,NA,12,134296,0,0,0,1,1,1,1,1,540,0,29,NA,4,0,10,5
1,1,10,30,9,9,556697,1,0,0,1,0,1,1,1,450,0,35,90,1,0,14,5
1,1,15,27,NA,16,88672,0,1,0,1,1,1,1,1,438,0,34,NA,4,1,6,5
1,1,12,26,4,9,88672,1,0,0,1,1,1,1,1,360,0,23,84,5,0,8,5
0,1,12,27,12,12,383527,0,0,1,1,0,1,1,1,529,0,30,NA,1,0,9,6
0,1,12,26,NA,NA,88672,0,1,0,1,1,1,1,1,721,0,43,120,1,0,8,6
0,1,2,31,NA,10,556697,0,1,0,1,0,1,1,1,345,0,31,NA,5,0,23,6
0,1,11,27,NA,NA,426142,1,0,0,1,0,1,0,1,1052,0,41,NA,1,1,10,6
0,1,16,28,16,NA,383527,1,0,0,1,0,1,1,1,726,0,44,106,6,0,6,6
0,1,12,33,NA,NA,519712,0,0,0,1,1,1,0,1,543,0,24,76,5,0,15,6
0,1,16,33,8,6,370720,1,0,0,1,0,1,0,1,1202,0,48,115,1,0,11,6
0,1,16,24,NA,12,414261,0,1,0,1,0,1,1,1,400,0,33,NA,1,0,2,6
0,1,9,32,NA,NA,127041,1,0,0,1,1,1,1,1,375,0,32,89,1,0,17,6
1,1,11,30,NA,NA,158714,0,0,0,1,1,1,1,1,281,0,29,NA,1,0,13,7
1,1,12,24,NA,10,86498,0,1,0,1,1,1,1,1,127,0,24,NA,5,0,6,7
1,1,12,32,NA,7,127041,0,1,0,1,1,1,0,1,1393,0,39,102,6,1,14,7
1,1,12,30,10,9,501027,1,0,0,1,0,0,1,1,649,0,47,104,1,1,12,7
1,1,16,31,11,8,556697,1,0,0,1,0,1,1,1,420,0,37,NA,5,0,9,7
1,1,16,27,11,8,426142,1,0,0,1,0,1,1,1,455,0,40,122,1,0,5,7
1,1,12,25,9,6,86498,1,0,0,1,1,1,1,1,661,0,23,107,1,0,7,7
0,1,12,24,12,8,372835,1,0,0,1,0,0,1,1,380,0,30,NA,1,0,6,5
0,1,10,34,NA,NA,577458,0,0,0,1,1,1,1,1,315,0,26,NA,4,0,18,5
0,1,14,24,NA,NA,372835,1,0,0,1,0,1,1,1,452,0,41,NA,1,1,4,5
0,1,12,28,12,12,426142,1,0,0,1,0,1,1,1,625,0,42,100,1,1,10,5
0,1,14,24,8,NA,367506,1,0,0,1,0,1,1,1,601,1,30,NA,6,1,4,5
0,1,13,27,7,12,378045,1,0,0,1,0,1,1,1,499,0,32,100,1,1,8,5
0,0,8,31,8,10,548740,1,0,0,1,0,1,1,1,693,0,24,NA,1,0,17,5
0,1,18,32,15,15,423456,1,0,0,1,0,0,1,0,535,0,40,129,1,1,8,5
0,1,7,26,1,8,375674,0,1,0,1,0,1,0,0,465,0,24,NA,1,0,13,5
0,1,12,24,NA,9,365200,0,1,0,1,0,0,1,0,400,0,32,NA,1,1,6,5
0,1,18,27,17,16,375674,1,0,0,1,0,0,1,0,368,0,40,129,1,1,3,5
0,1,8,25,4,5,365200,0,0,1,1,0,0,1,0,700,0,22,NA,1,1,11,5
0,1,16,31,16,12,981534,1,0,0,1,0,1,0,0,962,0,39,112,1,0,9,5
0,1,6,24,NA,8,365200,0,1,0,1,0,0,1,0,365,0,13,NA,1,1,12,5
0,1,9,33,7,3,363128,0,1,0,1,0,0,1,0,475,0,35,NA,6,0,18,5
0,1,12,24,7,3,365200,0,1,0,1,0,0,1,0,200,0,15,NA,1,0,6,5
0,1,9,24,NA,NA,75607,0,0,0,1,1,1,0,0,600,0,23,NA,1,1,9,5
0,1,12,27,8,NA,77507,0,0,0,1,1,1,0,0,505,0,17,76,6,1,9,5
0,1,16,31,12,12,117386,1,0,0,1,1,1,1,0,577,0,36,82,1,1,9,5
0,1,12,24,6,12,75607,1,0,0,1,1,0,1,0,457,0,20,NA,6,1,6,5
0,1,12,34,NA,NA,104904,0,0,0,1,0,1,1,0,750,0,45,97,5,1,16,5
0,1,11,32,2,11,104904,1,0,0,1,0,0,1,0,577,0,38,98,1,1,15,5
0,1,15,24,17,16,372835,1,0,0,1,0,1,1,1,289,1,34,124,6,1,3,5
0,1,12,25,15,9,86498,1,0,0,1,1,1,1,1,224,0,31,NA,1,0,7,5
0,1,10,24,15,9,86498,0,0,1,1,1,1,1,1,363,0,NA,NA,6,0,8,5
0,1,10,26,NA,8,88672,0,1,0,1,1,1,1,1,229,0,25,NA,5,0,10,5
0,1,9,26,2,9,88672,1,0,0,1,1,1,1,1,234,0,20,81,5,0,11,5
0,1,14,24,NA,7,86507,1,0,0,1,1,1,1,1,465,0,NA,NA,1,0,4,5
0,1,16,27,NA,NA,426142,0,1,0,1,0,1,1,1,2083,0,34,60,4,1,5,5
0,1,15,31,12,12,549394,1,0,0,1,1,1,1,1,427,1,44,NA,1,1,10,5
0,1,12,33,8,9,370720,1,0,0,1,0,1,1,1,678,1,44,100,4,1,15,5
0,1,13,27,18,16,383527,1,0,0,1,0,0,1,0,313,1,30,84,6,1,8,5
0,1,18,28,7,12,383527,1,0,0,1,0,1,1,1,601,0,45,132,1,0,4,5
0,1,10,33,6,12,370720,1,0,0,1,0,1,1,1,500,0,35,96,1,0,17,5
0,1,12,28,6,12,383527,1,0,0,1,0,1,1,1,375,0,35,100,6,0,10,5
0,1,12,34,2,6,127041,1,0,0,1,1,1,1,1,550,0,30,109,1,0,16,5
0,1,17,28,NA,12,78509,0,1,0,1,1,1,0,0,702,1,41,NA,1,1,5,6
0,1,16,33,NA,14,132931,0,1,0,1,1,1,1,1,625,0,34,84,1,1,11,6
0,1,14,34,NA,6,112480,0,1,0,1,1,1,1,1,423,0,31,90,1,0,14,6
0,1,11,28,NA,8,78509,0,1,0,1,1,1,1,1,355,0,28,NA,1,0,11,6
0,1,12,26,9,12,438085,1,0,0,1,0,1,1,1,519,0,30,98,6,1,8,6
0,1,14,24,9,12,425871,1,0,0,1,0,1,1,1,359,0,40,120,1,1,4,6
0,1,11,27,NA,7,78509,0,1,0,1,1,1,1,1,349,0,26,63,1,0,10,6
0,1,12,31,6,5,118905,1,0,0,1,1,1,1,1,293,0,29,NA,1,0,13,6
0,1,18,28,NA,5,78509,0,1,0,1,1,1,1,1,443,0,40,100,1,1,4,6
0,1,6,34,6,6,112480,1,0,0,1,1,1,1,1,270,0,20,NA,1,0,22,6
0,1,14,28,16,13,107087,1,0,0,1,0,1,1,0,385,0,36,110,1,1,8,6
0,1,12,27,NA,12,91831,1,0,0,1,0,1,1,1,438,0,43,83,1,0,9,6
0,1,11,30,NA,NA,572299,0,0,0,1,0,1,1,1,417,0,38,88,1,1,13,6
0,1,11,31,6,NA,572299,0,0,0,1,0,1,1,1,481,0,41,98,1,0,14,6
0,1,16,30,16,12,110376,1,0,0,1,0,1,1,0,596,1,49,113,1,1,8,6
0,1,12,28,3,8,95822,1,0,0,1,1,1,1,1,600,0,22,103,1,0,10,6
0,1,14,27,NA,9,77507,0,1,0,1,1,1,1,1,250,0,19,NA,6,0,7,6
0,1,12,31,6,10,117386,0,1,0,1,1,1,1,1,531,0,18,97,1,0,13,6
0,1,12,26,6,10,77507,1,0,0,1,1,1,1,1,591,0,17,NA,1,0,8,6
0,1,12,33,NA,NA,111044,1,0,0,1,1,1,0,1,503,0,32,76,1,0,15,6
0,1,11,25,NA,9,89353,0,1,0,1,1,1,0,1,475,0,27,NA,1,0,8,6
1,1,16,31,12,12,501027,1,0,0,1,0,1,1,1,1374,0,44,126,4,1,9,5
1,1,17,24,17,12,372835,1,0,0,1,0,1,0,1,325,1,49,NA,6,1,1,5
1,1,14,25,6,12,372835,1,0,0,1,0,1,1,1,577,1,NA,108,1,0,5,5
1,1,12,25,NA,11,372835,0,0,0,1,0,1,0,1,702,0,44,127,1,1,7,5
1,1,16,25,16,14,372835,1,0,0,1,0,1,1,1,444,0,32,112,6,1,3,5
1,1,13,27,12,12,88672,1,0,0,1,1,1,1,1,560,0,29,99,5,1,8,5
1,1,13,32,8,8,370720,1,0,0,1,0,1,1,1,962,0,39,94,1,1,13,5
1,1,12,26,NA,7,383527,0,1,0,1,0,1,1,1,310,0,28,NA,6,1,8,5
1,1,17,33,16,16,741440,1,0,0,1,0,1,1,1,1269,1,48,127,1,1,10,5
1,1,16,28,16,16,767055,1,0,0,1,0,1,0,1,500,0,48,97,5,1,6,5
1,1,16,30,16,16,1002054,1,0,0,1,0,1,0,0,583,1,52,114,6,1,8,5
1,1,17,25,16,16,745670,1,0,0,1,0,1,0,1,112,1,33,116,6,1,2,5
1,1,14,33,13,12,730842,1,0,0,1,0,1,0,1,673,0,45,125,1,1,13,5
1,1,17,29,14,12,987731,1,0,0,1,0,1,1,1,1923,1,43,104,1,1,6,5
1,1,14,24,12,12,86498,1,0,0,1,1,1,1,1,400,0,27,NA,6,1,4,5
1,1,12,25,12,12,86498,1,0,0,1,1,1,1,1,460,0,27,99,1,1,7,5
1,1,12,30,NA,12,134296,0,0,1,1,1,1,1,1,245,0,NA,NA,6,0,12,5
1,1,16,27,12,12,88672,1,0,0,1,1,1,1,1,315,0,44,127,1,0,5,5
1,1,14,26,8,10,383527,1,0,0,1,0,1,1,1,641,0,37,103,1,1,6,5
1,1,12,25,8,10,372835,1,0,0,1,0,1,1,1,750,0,23,98,1,1,7,5
1,1,17,25,18,18,367506,1,0,0,1,0,1,0,1,308,1,35,NA,1,1,2,5
1,1,17,29,18,16,493866,1,0,0,1,0,1,0,1,350,1,42,137,1,1,6,5
1,1,18,27,18,16,378045,1,0,0,1,0,1,0,1,462,0,32,137,5,1,3,5
1,1,15,34,12,12,370720,1,0,0,1,0,1,0,1,1154,0,51,103,1,0,13,5
1,1,16,34,12,12,411911,1,0,0,1,0,1,1,1,1748,0,44,111,1,1,12,5
1,1,17,33,15,12,411911,1,0,0,1,0,1,0,1,769,0,51,115,1,1,10,5
0,1,15,29,12,11,572299,1,0,0,1,0,1,0,0,730,0,42,109,1,1,8,7
0,1,18,30,13,17,572299,1,0,0,1,0,0,1,0,736,0,49,107,1,1,6,7
0,1,16,25,14,13,425871,0,0,1,1,0,0,1,0,500,0,34,128,1,1,3,7
0,1,16,24,12,12,425871,0,0,1,1,0,0,1,0,365,0,36,123,4,1,2,7
0,1,13,24,3,3,405778,1,0,0,1,0,1,1,0,333,1,25,91,1,1,5,7
0,1,12,33,4,8,363128,1,0,0,1,0,0,1,0,721,0,40,NA,1,0,15,7
